name,product
C3792水下救捞装备制造,游艇用防碰撞靠球
C3792水下救捞装备制造,船用反光带膜
C3792水下救捞装备制造,个人救生设备
C3792水下救捞装备制造,降落与登乘设备
C3792水下救捞装备制造,其他未列明水下救生设备。下列产品制造活动列入本分类
C3792水下救捞装备制造,海上作业逃生救援装置
C3792水下救捞装备制造,水下设施应急设备。
C3792水下救捞装备制造,潜水泵的制造，列入3441（泵及真空设备制造）。
C3799其他未列明运输设备制造,手推运货车
C3799其他未列明运输设备制造,独轮手推车
C3799其他未列明运输设备制造,斗式手推车，自卸手推车，行李手推车，手推餐车，小型保温手推车，超市购物车（金属制），其他手推车
C3799其他未列明运输设备制造,游览观光用马车
C3799其他未列明运输设备制造,畜力滑撬
C3799其他未列明运输设备制造,运货用兽力车
C3799其他未列明运输设备制造,其他畜力拖曳车辆
C3799其他未列明运输设备制造,非机械驱动车辆零件。电气机械和器材制造业电机制造
C3811发电机及发电机组制造,交流发电机
C3811发电机及发电机组制造,电磁式直流发电机
C3811发电机及发电机组制造,永磁式直流发电机
C3811发电机及发电机组制造,其他直流发电机
C3811发电机及发电机组制造,水轮发电机组
C3811发电机及发电机组制造,汽轮发电机组
C3811发电机及发电机组制造,风力发电机组
C3811发电机及发电机组制造,核发电机组
C3811发电机及发电机组制造,移动电站
C3811发电机及发电机组制造,其他发电机组
C3811发电机及发电机组制造,3兆瓦及以上风力发电整机
C3811发电机及发电机组制造,海上风力发电整机
C3811发电机及发电机组制造,3兆瓦及以风力发电机组配套的各类发电机
C3811发电机及发电机组制造,风电叶片、风电轴承、风电齿轮箱等风电机组关键零部件
C3811发电机及发电机组制造,内燃发电机组
C3811发电机及发电机组制造,交流发电机零件
C3811发电机及发电机组制造,风力发电机组零件
C3811发电机及发电机组制造,其他电机及发电机组专用零件。下列产品制造活动列入本分类
C3811发电机及发电机组制造,动车组用异步牵引电机
C3811发电机及发电机组制造,机车用异步牵引电机
C3811发电机及发电机组制造,城轨车辆用异步牵引电机
C3811发电机及发电机组制造,永磁牵引电机。
C3811发电机及发电机组制造,各种制式牵引电机。
C3811发电机及发电机组制造,万千瓦级环境友好型低水头大容量潮汐水轮发电机组
C3811发电机及发电机组制造,300千瓦以上潮流发电机组
C3811发电机及发电机组制造,百千瓦级新型波浪能发电机组。
C3811发电机及发电机组制造,适用于插电式混合动力汽车动力系统的专用发动机及发电机组。
C3811发电机及发电机组制造,陆上风力发电机组
C3811发电机及发电机组制造,海上风力发电机组
C3811发电机及发电机组制造,海上风力发电机
C3811发电机及发电机组制造,海上风力发电风轮叶片
C3811发电机及发电机组制造,海上风力发电用轴承
C3811发电机及发电机组制造,海上风力发电用齿轮箱
C3811发电机及发电机组制造,海上风力发电用整机控制系统
C3811发电机及发电机组制造,海上风力发电用变桨系统
C3811发电机及发电机组制造,海上风力发电用偏航系统
C3811发电机及发电机组制造,海上风力发电用变流器
C3811发电机及发电机组制造,海上风力发电用变压器
C3811发电机及发电机组制造,海上风力发电用密封件
C3811发电机及发电机组制造,高原型风力发电机
C3811发电机及发电机组制造,高原型风力发电风轮叶片
C3811发电机及发电机组制造,高原型风力发电用轴承
C3811发电机及发电机组制造,高原型风力发电用齿轮箱
C3811发电机及发电机组制造,高原型风力发电用整机控制系统
C3811发电机及发电机组制造,高原型风力发电用变桨系统
C3811发电机及发电机组制造,高原型风力发电用偏航系统
C3811发电机及发电机组制造,高原型风力发电用变流器
C3811发电机及发电机组制造,高原型风力发电用变压器
C3811发电机及发电机组制造,高原型风力发电用密封件
C3811发电机及发电机组制造,低温型风力发电机
C3811发电机及发电机组制造,低温型风力发电风轮叶片
C3811发电机及发电机组制造,低温型风力发电用轴承
C3811发电机及发电机组制造,低温型风力发电用齿轮箱
C3811发电机及发电机组制造,低温型风力发电用整机控制系统
C3811发电机及发电机组制造,低温型风力发电用变桨系统
C3811发电机及发电机组制造,低温型风力发电用偏航系统
C3811发电机及发电机组制造,低温型风力发电用变流器
C3811发电机及发电机组制造,低温型风力发电用变压器
C3811发电机及发电机组制造,低温型风力发电用密封件
C3811发电机及发电机组制造,低风速风力发电机
C3811发电机及发电机组制造,低风速风力发电风轮叶片
C3811发电机及发电机组制造,低风速风力发电用轴承
C3811发电机及发电机组制造,低风速风力发电用齿轮箱
C3811发电机及发电机组制造,低风速风力发电用整机控制系统
C3811发电机及发电机组制造,低风速风力发电用变桨系统
C3811发电机及发电机组制造,低风速风力发电用偏航系统
C3811发电机及发电机组制造,低风速风力发电用变流器
C3811发电机及发电机组制造,低风速风力发电用变压器
C3811发电机及发电机组制造,低风速风力发电用密封件
C3811发电机及发电机组制造,风能监测与应用装备
C3811发电机及发电机组制造,斯特林发电机
C3811发电机及发电机组制造,有机郎肯循环发电设备
C3811发电机及发电机组制造,地热能发电装备
C3811发电机及发电机组制造,氢能新兴能源装备
C3811发电机及发电机组制造,潮汐能发电装备
C3811发电机及发电机组制造,波浪发电装备
C3811发电机及发电机组制造,海流发电装备
C3811发电机及发电机组制造,温差发电装备
C3811发电机及发电机组制造,兆瓦级低热值燃气内燃发电机组
C3811发电机及发电机组制造,兆瓦级沼气发电机组
C3811发电机及发电机组制造,垃圾、垃圾填埋气和沼气发电装备
C3811发电机及发电机组制造,潮汐发电装备
C3811发电机及发电机组制造,生物质直燃、混燃和气化供热/发电装备
C3811发电机及发电机组制造,深层干热岩发电系统
C3811发电机及发电机组制造,节能型交流发电机
C3811发电机及发电机组制造,节能型直流发电机
C3811发电机及发电机组制造,节能型发电机组
C3811发电机及发电机组制造,节能型内燃发电机组
C3811发电机及发电机组制造,节能型旋转式变流机
C3811发电机及发电机组制造,节能发电机及发电机组
C3811发电机及发电机组制造,与内燃机配用的节能型发电机
C3811发电机及发电机组制造,超临界及超超临界发电机组
C3811发电机及发电机组制造,节能电机及发电机组专用零件
C3811发电机及发电机组制造,煤气化多联产燃气轮机发电设备。
C3812电动机制造,主轴电机
C3812电动机制造,伺服电机
C3812电动机制造,旋转式变流机
C3812电动机制造,电磁式直流电动机
C3812电动机制造,永磁式直流电动机
C3812电动机制造,其他直流电动机
C3812电动机制造,多相交流电动机
C3812电动机制造,单相交流电动机交直流两用电动机
C3812电动机制造,通用交流同步电动机
C3812电动机制造,专用交流同步电动机
C3812电动机制造,通用交流异步电动机
C3812电动机制造,专用交流异步电动机
C3812电动机制造,通用交流异步电动机
C3812电动机制造,专用交流异步电动机
C3812电动机制造,交流小功率异步电动机
C3812电动机制造,交流小功率同步电动机
C3812电动机制造,小功率直线电动机
C3812电动机制造,小功率直流电动机
C3812电动机制造,小功率交流换向器电动机
C3812电动机制造,其他小功率电动机新能源汽车电动机
C3812电动机制造,纯电动汽车电动机
C3812电动机制造,插电式混合动力车电机
C3812电动机制造,插电式混合动力车电机
C3812电动机制造,插电式混合动力车电机
C3812电动机制造,交流电动机零件
C3812电动机制造,直流电动机零件
C3812电动机制造,中频电机
C3812电动机制造,分马力电机
C3812电动机制造,油泵电机
C3812电动机制造,其他未列明电机。下列产品制造活动列入本分类
C3812电动机制造,航空用机电设备及系统。
C3812电动机制造,适用于新能源汽车的交流感应电机
C3812电动机制造,适用于新能源汽车的永磁同步电机
C3812电动机制造,适用于新能源汽车的开关磁阻电机
C3812电动机制造,新能源汽车高效电机
C3812电动机制造,新能源汽车轮毂电机
C3812电动机制造,新能源汽车轮边电机。
C3812电动机制造,新能源汽车空压机电机。
C3812电动机制造,节能型直流电动机
C3812电动机制造,节能型交流电动机
C3812电动机制造,节能型交直流两用电动机
C3812电动机制造,节能型小功率电动机
C3812电动机制造,节能型微电机
C3812电动机制造,永磁同步电机
C3812电动机制造,稀土永磁电机
C3812电动机制造,稀土永磁电机
C3812电动机制造,电机节能改造技术装置
C3812电动机制造,空调、冰箱驱动控制器。
C3812电动机制造,微电机的制造，列入3813（微特电机及组件制造）。
C3813微特电机及组件制造,微型特种电机及组件，减速器
C3813微特电机及组件制造,自整角机
C3813微特电机及组件制造,旋转变压器
C3813微特电机及组件制造,感应移相器及同步器
C3813微特电机及组件制造,伺服微电机
C3813微特电机及组件制造,测速发电机
C3813微特电机及组件制造,伺服测速机组
C3813微特电机及组件制造,步进微电机
C3813微特电机及组件制造,力矩微电机
C3813微特电机及组件制造,微特电机机组及组合装置
C3813微特电机及组件制造,其他控制微电机
C3813微特电机及组件制造,异步微电机
C3813微特电机及组件制造,同步微电机
C3813微特电机及组件制造,直流微电机
C3813微特电机及组件制造,直线微电机
C3813微特电机及组件制造,平面无刷微电机
C3813微特电机及组件制造,其他驱动微电机
C3813微特电机及组件制造,移动通信终端用微型振动电机
C3813微特电机及组件制造,无人机电机，传真机，计算机外设用电机，复印机用电机，音视盘机用电机，其他专用微特电机
C3813微特电机及组件制造,玩具电动机
C3813微特电机及组件制造,玩具电动机专用零件
C3813微特电机及组件制造,微电机专用零件。下列产品制造活动列入本分类
C3813微特电机及组件制造,新型微特电机。
C3819其他电机制造,电力测功电机
C3819其他电机制造,电力测功电机
C3821变压器、整流器和电感器制造,电力变压器
C3821变压器、整流器和电感器制造,换流变压器
C3821变压器、整流器和电感器制造,干式变压器
C3821变压器、整流器和电感器制造,试验变压器
C3821变压器、整流器和电感器制造,电源变压器
C3821变压器、整流器和电感器制造,可调电源变压器
C3821变压器、整流器和电感器制造,其他变压器
C3821变压器、整流器和电感器制造,电压互感器
C3821变压器、整流器和电感器制造,电流互感器
C3821变压器、整流器和电感器制造,组合互感器静止式变流器
C3821变压器、整流器和电感器制造,计算机用稳压电源
C3821变压器、整流器和电感器制造,直流稳压电源
C3821变压器、整流器和电感器制造,交流稳压电源
C3821变压器、整流器和电感器制造,其他稳压电源
C3821变压器、整流器和电感器制造,稳流电源、不间断供电电源（UPS）
C3821变压器、整流器和电感器制造,单晶半导体整流器
C3821变压器、整流器和电感器制造,多晶半导体整流器
C3821变压器、整流器和电感器制造,汞弧整流器
C3821变压器、整流器和电感器制造,热离子整流器
C3821变压器、整流器和电感器制造,电解整流器
C3821变压器、整流器和电感器制造,半导体逆变器
C3821变压器、整流器和电感器制造,自同步电压源逆变器
C3821变压器、整流器和电感器制造,双模式逆变器
C3821变压器、整流器和电感器制造,其他逆变器
C3821变压器、整流器和电感器制造,交流电变换器、交流电变频设备、直流电变换器
C3821变压器、整流器和电感器制造,交流电变换器、交流电变频设备、直流电变换器
C3821变压器、整流器和电感器制造,并联电抗器
C3821变压器、整流器和电感器制造,串联电抗器
C3821变压器、整流器和电感器制造,轭流式饱和电抗器
C3821变压器、整流器和电感器制造,限流电抗器
C3821变压器、整流器和电感器制造,滤波电抗器
C3821变压器、整流器和电感器制造,启动电抗器
C3821变压器、整流器和电感器制造,自饱和电抗器
C3821变压器、整流器和电感器制造,调幅电抗器
C3821变压器、整流器和电感器制造,试验用电抗器
C3821变压器、整流器和电感器制造,整流用平衡电抗器
C3821变压器、整流器和电感器制造,整流用平波电抗器
C3821变压器、整流器和电感器制造,阴尼电抗器
C3821变压器、整流器和电感器制造,接地电抗器
C3821变压器、整流器和电感器制造,智能型电抗器
C3821变压器、整流器和电感器制造,节能型电抗器
C3821变压器、整流器和电感器制造,其他电抗器
C3821变压器、整流器和电感器制造,固定与色码电感器
C3821变压器、整流器和电感器制造,叠层式片式电感器
C3821变压器、整流器和电感器制造,线绕式片式电感器
C3821变压器、整流器和电感器制造,节能型电感器
C3821变压器、整流器和电感器制造,ＬＣ滤波器
C3821变压器、整流器和电感器制造,其他电感器
C3821变压器、整流器和电感器制造,变压器、整流器和电感器零件。下列产品制造活动列入本分类
C3821变压器、整流器和电感器制造,高性能变频调速设备
C3821变压器、整流器和电感器制造,轻量化新型变压器
C3821变压器、整流器和电感器制造,智能型大型变压器
C3821变压器、整流器和电感器制造,智能型直流换流变压器
C3821变压器、整流器和电感器制造,智能直流换流变压器
C3821变压器、整流器和电感器制造,智能无功补偿设备
C3821变压器、整流器和电感器制造,大功率充放电控制器
C3821变压器、整流器和电感器制造,双向变流器
C3821变压器、整流器和电感器制造,节能型变压器
C3821变压器、整流器和电感器制造,节能型互感器
C3821变压器、整流器和电感器制造,静止式节能变流器
C3821变压器、整流器和电感器制造,变频器
C3821变压器、整流器和电感器制造,谐波治理设备
C3821变压器、整流器和电感器制造,中小功率稀土永磁无铁芯电机
C3821变压器、整流器和电感器制造,变极起动无滑环绕线转子感应电动机
C3821变压器、整流器和电感器制造,中小型三相异步电动机(能效等级为1、2级)
C3821变压器、整流器和电感器制造,高压变频调速技术装置
C3821变压器、整流器和电感器制造,植物绝缘油变压器
C3821变压器、整流器和电感器制造,非晶合金变压器
C3821变压器、整流器和电感器制造,干式半芯电抗器
C3821变压器、整流器和电感器制造,壳式电炉变压器
C3821变压器、整流器和电感器制造,三维立体卷铁心干式变压器。
C3822电容器及其配套设备制造,并联电容器
C3822电容器及其配套设备制造,串联电容器
C3822电容器及其配套设备制造,电热电容器
C3822电容器及其配套设备制造,滤波电容器
C3822电容器及其配套设备制造,断路器电容器
C3822电容器及其配套设备制造,耦合电容器
C3822电容器及其配套设备制造,保护电容器
C3822电容器及其配套设备制造,脉冲电容器
C3822电容器及其配套设备制造,标准电容器
C3822电容器及其配套设备制造,其他电力电容器
C3822电容器及其配套设备制造,并联电容器装置
C3822电容器及其配套设备制造,串联电容器装置
C3822电容器及其配套设备制造,无功就地补偿装置
C3822电容器及其配套设备制造,交流滤波电容器装置
C3822电容器及其配套设备制造,交流电压抽取装置
C3822电容器及其配套设备制造,电容式电压互感器
C3822电容器及其配套设备制造,阻容分压器
C3822电容器及其配套设备制造,其他电力电容器成套装置
C3822电容器及其配套设备制造,电力电容器零件。
C3823配电开关控制设备制造,全封闭组合电器（GIS）
C3823配电开关控制设备制造,六氟化硫断路器
C3823配电开关控制设备制造,敞开式组合电器
C3823配电开关控制设备制造,隔离开关
C3823配电开关控制设备制造,接地开关
C3823配电开关控制设备制造,开关按钮的零件高压电路开关、保护电器装置
C3823配电开关控制设备制造,限流式高压熔断器
C3823配电开关控制设备制造,喷射式高压熔断器
C3823配电开关控制设备制造,其他高压熔断器
C3823配电开关控制设备制造,高压自动断路器
C3823配电开关控制设备制造,高压负荷开关
C3823配电开关控制设备制造,柱上开关
C3823配电开关控制设备制造,高压自动重合器
C3823配电开关控制设备制造,高压接地开关
C3823配电开关控制设备制造,高压隔离开关
C3823配电开关控制设备制造,六氟化硫开关
C3823配电开关控制设备制造,高压开关柜
C3823配电开关控制设备制造,其他隔离开关及断续开关
C3823配电开关控制设备制造,避雷器
C3823配电开关控制设备制造,电压限幅器
C3823配电开关控制设备制造,电涌抑制器
C3823配电开关控制设备制造,六氟化硫组合电器
C3823配电开关控制设备制造,高压组合电器，复合开关－熔断器组合，高压接触器，高压启动器，高压防爆配电装置，其他高压开关
C3823配电开关控制设备制造,保护或连接用组合装置
C3823配电开关控制设备制造,六氟化硫组合电器
C3823配电开关控制设备制造,高压组合电器，复合开关－熔断器组合，高压接触器，高压启动器，高压防爆配电装置，其他高压开关
C3823配电开关控制设备制造,保护或连接用组合装置
C3823配电开关控制设备制造,低压熔断器
C3823配电开关控制设备制造,低压自动断路器
C3823配电开关控制设备制造,漏电断路器
C3823配电开关控制设备制造,其他低压电路保护装置
C3823配电开关控制设备制造,旋转开关
C3823配电开关控制设备制造,按钮式开关
C3823配电开关控制设备制造,键盘开关
C3823配电开关控制设备制造,微动开关
C3823配电开关控制设备制造,双列直插式开关
C3823配电开关控制设备制造,温度开关
C3823配电开关控制设备制造,时间开关
C3823配电开关控制设备制造,接近开关
C3823配电开关控制设备制造,光电开关
C3823配电开关控制设备制造,超声开关
C3823配电开关控制设备制造,声控开关
C3823配电开关控制设备制造,滑动开关
C3823配电开关控制设备制造,自动热电开关
C3823配电开关控制设备制造,倒板式开关
C3823配电开关控制设备制造,跷板式开关
C3823配电开关控制设备制造,推杆式开关
C3823配电开关控制设备制造,转换开关
C3823配电开关控制设备制造,其他低压电路开关装置
C3823配电开关控制设备制造,集成电路插座（电气）
C3823配电开关控制设备制造,半导体分立器件插座（电气）
C3823配电开关控制设备制造,显像管插座（电气）
C3823配电开关控制设备制造,电子管插座（电气）
C3823配电开关控制设备制造,继电器插座（电气）
C3823配电开关控制设备制造,谐振器插座（电气）
C3823配电开关控制设备制造,电池插座（电气）
C3823配电开关控制设备制造,其他低压电路管座（电气）电力控制或电力分配装置
C3823配电开关控制设备制造,全封闭组合式高压开关装置
C3823配电开关控制设备制造,高压电力控制配电板
C3823配电开关控制设备制造,高压电力配电用配电盘
C3823配电开关控制设备制造,高压开关板
C3823配电开关控制设备制造,高压控制台
C3823配电开关控制设备制造,其他高压电力控制
C3823配电开关控制设备制造,分配装置
C3823配电开关控制设备制造,数字控制板
C3823配电开关控制设备制造,盘，低压电力控制配电板，低压电力配电用配电盘，低压开关板，低压控制台，其他低压电力控制或分配装置
C3823配电开关控制设备制造,成套集控保护设备，控制设备用程序控制板，可编程序控制器，其他安全
C3823配电开关控制设备制造,自动化监控设备。下列产品制造活动列入本分类
C3823配电开关控制设备制造,新能源汽车用充（换）电站，包括配电站、监控室、充电机、充电平台等设施
C3823配电开关控制设备制造,智能型配电系统
C3823配电开关控制设备制造,智能配电设施
C3823配电开关控制设备制造,高压和超高压开关
C3823配电开关控制设备制造,在线监测及诊断装置
C3823配电开关控制设备制造,500千伏以上直流输电设备
C3823配电开关控制设备制造,800千伏以上交流长距离输电设备
C3823配电开关控制设备制造,环保绝缘材料输变电设备
C3823配电开关控制设备制造,高精度、高性能不间断电源设备。
C3824电力电子元器件制造,低频连接器
C3824电力电子元器件制造,射频连接器（天馈射频连接器
C3824电力电子元器件制造,内部微带线连接器
C3824电力电子元器件制造,微波腔体连接器）
C3824电力电子元器件制造,光缆连接器
C3824电力电子元器件制造,滑动接触器
C3824电力电子元器件制造,其他连接器圆形连接器
C3824电力电子元器件制造,矩形连接器
C3824电力电子元器件制造,印制电路用连接器
C3824电力电子元器件制造,光纤连接器
C3824电力电子元器件制造,射频连接器
C3824电力电子元器件制造,连接器线缆组件
C3824电力电子元器件制造,滑动接触器
C3824电力电子元器件制造,其他连接器
C3824电力电子元器件制造,接线柱
C3824电力电子元器件制造,线端条，低频连接器电缆组件，射频连接器电缆组件，光缆气密头，接线盒，光缆终端分线盒，其他端接件及接线装置
C3824电力电子元器件制造,接线柱
C3824电力电子元器件制造,线端条，低频连接器电缆组件，射频连接器电缆组件，光缆气密头，接线盒，光缆终端分线盒，其他端接件及接线装置
C3824电力电子元器件制造,整流管（整流二极管
C3824电力电子元器件制造,快恢复二极管（FRD）
C3824电力电子元器件制造,其他整流管）
C3824电力电子元器件制造,电力晶闸管（普通晶闸管
C3824电力电子元器件制造,双向晶闸管
C3824电力电子元器件制造,快速晶闸管
C3824电力电子元器件制造,高频晶闸管
C3824电力电子元器件制造,可关断晶闸管（GTO）
C3824电力电子元器件制造,晶闸管模块和组件
C3824电力电子元器件制造,集成门极换流晶闸管（IGCT）
C3824电力电子元器件制造,其他电力晶闸管）
C3824电力电子元器件制造,电力晶体管（巨型晶体管（GTR）
C3824电力电子元器件制造,绝缘栅双极晶体管（IGBT）
C3824电力电子元器件制造,其他电力晶体管）
C3824电力电子元器件制造,电力场效应器件
C3824电力电子元器件制造,场控双极型复合器件
C3824电力电子元器件制造,功率MOS场效应管
C3824电力电子元器件制造,固态继电器模块
C3824电力电子元器件制造,静电感应器件（SIT）
C3824电力电子元器件制造,其他电力半导体器件
C3824电力电子元器件制造,电力半导体模块
C3824电力电子元器件制造,电力半导体组件
C3824电力电子元器件制造,普通稳压电路
C3824电力电子元器件制造,开关电源控制电路
C3824电力电子元器件制造,DC-DC变换器
C3824电力电子元器件制造,其他电力集成电路
C3824电力电子元器件制造,电磁继电器
C3824电力电子元器件制造,永磁继电器
C3824电力电子元器件制造,热电继电器
C3824电力电子元器件制造,感应继电器
C3824电力电子元器件制造,静电继电器
C3824电力电子元器件制造,光电继电器
C3824电力电子元器件制造,电子继电器
C3824电力电子元器件制造,其他继电器
C3824电力电子元器件制造,电流保护装置
C3824电力电子元器件制造,电压保护装置
C3824电力电子元器件制造,差动保护装置
C3824电力电子元器件制造,电动机保护装置
C3824电力电子元器件制造,发电机保护装置
C3824电力电子元器件制造,励磁机保护装置
C3824电力电子元器件制造,其他继电器保护装置
C3824电力电子元器件制造,继电器零件
C3824电力电子元器件制造,高压控制柜及其底座
C3824电力电子元器件制造,低压控制柜及其底座。下列产品制造活动列入本分类
C3824电力电子元器件制造,海底电缆故障检测设备连接器
C3824电力电子元器件制造,新能源汽车高功率DC/DC
C3824电力电子元器件制造,电流保护装置
C3824电力电子元器件制造,风能发电保护控制装置与设备。
C3824电力电子元器件制造,光热设备及其元器件制造
C3824电力电子元器件制造,太阳能发电保护控制装置与设备制造。
C3824电力电子元器件制造,金属氧化物半导体场效应管（MOSFET）
C3824电力电子元器件制造,绝缘栅双极晶体管芯片（IGBT）及模块
C3824电力电子元器件制造,功率肖特级二极管
C3824电力电子元器件制造,中小功率智能模块
C3824电力电子元器件制造,5英寸以上大功率晶闸管（GTO）
C3824电力电子元器件制造,新型真空开关管
C3824电力电子元器件制造,新型动态无功补偿及谐波治理装置
C3824电力电子元器件制造,大功率高压变频装置
C3824电力电子元器件制造,全数字控制交流电机调速系统
C3824电力电子元器件制造,电气化铁路专用电力变流装置
C3824电力电子元器件制造,超、特高压交直流输变电设备用绝缘成型件
C3824电力电子元器件制造,垂直双扩散金属-氧化物场效应晶体管（VDMOS）
C3824电力电子元器件制造,可控硅（SCR）。
C3825光伏设备及元器件制造,硅太阳能电池
C3825光伏设备及元器件制造,砷化镓太阳能电池
C3825光伏设备及元器件制造,太阳能电池板
C3825光伏设备及元器件制造,其他太阳能电池零部件
C3825光伏设备及元器件制造,太阳能控制设备
C3825光伏设备及元器件制造,太阳能控制设备
C3825光伏设备及元器件制造,机电设备用电子元器件制造，列入3824（电力电子元器件制造）
C3825光伏设备及元器件制造,机电设备用电子元器件制造，列入3824（电力电子元器件制造）
C3829其他输配电及控制设备制造,配线件
C3829其他输配电及控制设备制造,母线架
C3829其他输配电及控制设备制造,捆扎带
C3829其他输配电及控制设备制造,行线槽
C3829其他输配电及控制设备制造,符号标记
C3829其他输配电及控制设备制造,结构辅件
C3829其他输配电及控制设备制造,门绞链等
C3829其他输配电及控制设备制造,配电或控制设备的零件
C3829其他输配电及控制设备制造,配电或控制设备的零件
C3829其他输配电及控制设备制造,新能源汽车用充电桩，包括配电、监控、充电等设备
C3829其他输配电及控制设备制造,电动汽车充电桩及其零部件制造
C3829其他输配电及控制设备制造,地面交流充电桩
C3829其他输配电及控制设备制造,地下交流充电桩
C3829其他输配电及控制设备制造,分布式交流充电桩的桩体
C3829其他输配电及控制设备制造,电气模块
C3829其他输配电及控制设备制造,计量模块等核心组件
C3829其他输配电及控制设备制造,集中式快速充电站设备
C3829其他输配电及控制设备制造,集中式快速充电机
C3829其他输配电及控制设备制造,集中式充电站供电系统
C3829其他输配电及控制设备制造,集中式充电站能量管理系统
C3829其他输配电及控制设备制造,场站型充换电一体化系统装备
C3829其他输配电及控制设备制造,换电设施现场控制系统
C3829其他输配电及控制设备制造,配电网全网无功优化及协调控制技术设备。
C3829其他输配电及控制设备制造,机电设备用电子元器件制造，列入3824（电力电子元器件制造）
C3829其他输配电及控制设备制造,机电设备用电子元器件制造，列入3824（电力电子元器件制造）
C3831电线、电缆制造,铜制绕组电线
C3831电线、电缆制造,漆包绕组线
C3831电线、电缆制造,纱包线及绕包线
C3831电线、电缆制造,其他绕组电线
C3831电线、电缆制造,机动车辆用点火布线组
C3831电线、电缆制造,航空器用点火布线组
C3831电线、电缆制造,船用点火布线组
C3831电线、电缆制造,其他布线组
C3831电线、电缆制造,安装电线、电话机和计算机用弹簧绳、电源插头线
C3831电线、电缆制造,安装电线、电话机和计算机用弹簧绳、电源插头线
C3831电线、电缆制造,CATV同轴电缆
C3831电线、电缆制造,皱纹外导体射频电缆
C3831电线、电缆制造,接入网用同轴电缆
C3831电线、电缆制造,50欧高频同轴电缆
C3831电线、电缆制造,漏泄同轴电缆
C3831电线、电缆制造,其他射频电缆
C3831电线、电缆制造,高频同轴电缆
C3831电线、电缆制造,漏泄同轴电缆
C3831电线、电缆制造,漂浮电缆、高压脉冲电缆
C3831电线、电缆制造,漂浮电缆、高压脉冲电缆
C3831电线、电缆制造,通信电缆
C3831电线、电缆制造,交通信号专用电缆
C3831电线、电缆制造,电话电缆
C3831电线、电缆制造,井下及隧道监控用电缆
C3831电线、电缆制造,闭路电视电缆
C3831电线、电缆制造,计算机网络用电缆
C3831电线、电缆制造,其他通信及电子网络用电缆
C3831电线、电缆制造,电力电缆、交通信号专用电缆电缆
C3831电线、电缆制造,汽车线缆、机器人线缆、充电桩电缆、电机引出电缆、影音电源用阻燃软电缆、潜水电机用防水橡套软电缆、二维拖链电缆
C3831电线、电缆制造,专用电子线缆电子元器件引线电子音响用线缆
C3831电线、电缆制造,CATV射频同轴器件与附件
C3831电线、电缆制造,移动通信天馈系统射频同轴器件与附件
C3831电线、电缆制造,CATV射频同轴器件与附件
C3831电线、电缆制造,移动通信天馈系统射频同轴器件与附件
C3831电线、电缆制造,CATV射频同轴器件与附件
C3831电线、电缆制造,移动通信天馈系统射频同轴器件与附件
C3831电线、电缆制造,铝合金电缆
C3831电线、电缆制造,复合海底电缆
C3831电线、电缆制造,高压超高压电缆
C3831电线、电缆制造,交流输电XLPE绝缘海底电缆及电缆附件
C3831电线、电缆制造,直流输电XLPE绝缘海底电缆及电缆附件
C3831电线、电缆制造,交联聚乙烯（XLPE）绝缘电力电缆及电缆附件
C3831电线、电缆制造,新型节能导线。
C3831电线、电缆制造,光导纤维电缆制造，分别列入3832（光纤制造）、3833（光缆制造）。
C3832光纤制造,单模光纤
C3832光纤制造,多模光纤
C3832光纤制造,特种光纤
C3832光纤制造,四氯化硅制造
C3832光纤制造,四氯化锗制造
C3832光纤制造,其他材料制造。
C3833光缆制造,室外用普通光缆
C3833光缆制造,室内用普通光缆
C3833光缆制造,其他普通光缆
C3833光缆制造,非金属自承式光缆（ADSS光缆）
C3833光缆制造,光纤复合架空地线（OPGW）
C3833光缆制造,光纤复合架空相线（OPPC）
C3833光缆制造,带状光缆
C3833光缆制造,阻燃光缆
C3833光缆制造,骨架式光缆
C3833光缆制造,水线光缆
C3833光缆制造,应急光缆
C3833光缆制造,海底光缆及海底光电复合缆
C3833光缆制造,其他特种光缆。
C3834绝缘制品制造,高压线路棒形悬式复合绝缘子
C3834绝缘制品制造,低压线路复合绝缘子
C3834绝缘制品制造,布线复合绝缘子
C3834绝缘制品制造,通信复合绝缘子
C3834绝缘制品制造,高压支柱复合绝缘子
C3834绝缘制品制造,高压穿墙复合套管
C3834绝缘制品制造,电器复合套管
C3834绝缘制品制造,其他混合绝缘材料制电气绝缘子
C3834绝缘制品制造,高压线路硬化橡胶制绝缘子
C3834绝缘制品制造,低压线路硬化橡胶制绝缘子
C3834绝缘制品制造,布线硬化橡胶制绝缘子
C3834绝缘制品制造,通信用硬化橡胶制绝缘子
C3834绝缘制品制造,高压支柱硬化橡胶制绝缘子
C3834绝缘制品制造,硬化橡胶制高压穿墙套管
C3834绝缘制品制造,硬化橡胶制电器套管
C3834绝缘制品制造,其他硬化橡胶制电气绝缘子
C3834绝缘制品制造,高压线路硬化橡胶制绝缘子
C3834绝缘制品制造,低压线路硬化橡胶制绝缘子
C3834绝缘制品制造,布线硬化橡胶制绝缘子
C3834绝缘制品制造,通信用硬化橡胶制绝缘子
C3834绝缘制品制造,高压支柱硬化橡胶制绝缘子
C3834绝缘制品制造,硬化橡胶制高压穿墙套管
C3834绝缘制品制造,硬化橡胶制电器套管
C3834绝缘制品制造,其他硬化橡胶制电气绝缘子
C3834绝缘制品制造,复合材料制绝缘配件
